nest,cam,n,year,island,terr,date,julian,lay_date,hatch_date,LD,HD,age,hatch,chick,survive,pred,t,obvs,type,ground,veg,place,per_cover,str_veg,str_rock,max_str,dens,nn,nest_lagu,nest_tern
L1-1,L1,495,2017,LeDuck,USVI,13-Jun,164,22-May,15-Jun,142,166,22,1,NA,1,0,1,15,cov,veg,grass,center,1,60.96,7.62,60.96,0.5,0.25,1,1
L1-1,L1,495,2017,LeDuck,USVI,14-Jun,165,22-May,15-Jun,142,166,23,1,NA,1,0,1,16,cov,veg,grass,center,1,60.96,7.62,60.96,0.5,0.25,1,1
L1-1,L1,495,2017,LeDuck,USVI,15-Jun,166,22-May,15-Jun,142,166,24,1,1,1,0,1,17,cov,veg,grass,center,1,60.96,7.62,60.96,0.5,0.25,1,1
L1-1,L1,495,2017,LeDuck,USVI,16-Jun,167,22-May,15-Jun,142,166,25,NA,1,1,0,1,18,cov,veg,grass,center,1,60.96,7.62,60.96,0.5,0.25,1,1
L1-1,L1,495,2017,LeDuck,USVI,17-Jun,168,22-May,15-Jun,142,166,26,NA,1,1,0,1,19,cov,veg,grass,center,1,60.96,7.62,60.96,0.5,0.25,1,1
L1-1,L1,495,2017,LeDuck,USVI,18-Jun,169,22-May,15-Jun,142,166,27,NA,1,1,0,1,20,cov,veg,grass,center,1,60.96,7.62,60.96,0.5,0.25,1,1
L1-1,L1,495,2017,LeDuck,USVI,19-Jun,169,22-May,15-Jun,142,166,28,NA,1,1,0,1,20,cov,veg,grass,center,1,60.96,7.62,60.96,0.5,0.25,1,1
L1-2,L1,495,2017,LeDuck,USVI,30-May,150,21-May,14-Jun,141,165,9,1,NA,1,0,1,1,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,31-May,151,21-May,14-Jun,141,165,10,1,NA,1,0,1,2,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,1-Jun,152,21-May,14-Jun,141,165,11,1,NA,1,0,1,3,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,2-Jun,153,21-May,14-Jun,141,165,12,1,NA,1,0,1,4,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,3-Jun,154,21-May,14-Jun,141,165,13,1,NA,1,0,1,5,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,4-Jun,155,21-May,14-Jun,141,165,14,1,NA,1,0,1,6,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,5-Jun,156,21-May,14-Jun,141,165,15,1,NA,1,0,1,7,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,6-Jun,157,21-May,14-Jun,141,165,16,1,NA,1,0,1,8,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,7-Jun,158,21-May,14-Jun,141,165,17,1,NA,1,0,1,9,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,8-Jun,159,21-May,14-Jun,141,165,18,1,NA,1,0,1,10,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,9-Jun,160,21-May,14-Jun,141,165,19,1,NA,1,0,1,11,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,10-Jun,161,21-May,14-Jun,141,165,20,1,NA,1,0,1,12,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,11-Jun,162,21-May,14-Jun,141,165,21,1,NA,1,0,1,13,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,12-Jun,163,21-May,14-Jun,141,165,22,1,NA,1,0,1,14,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,13-Jun,164,21-May,14-Jun,141,165,23,1,NA,1,0,1,15,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,14-Jun,165,21-May,14-Jun,141,165,24,1,1,1,0,1,16,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,15-Jun,166,21-May,14-Jun,141,165,25,NA,1,1,0,1,17,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,16-Jun,167,21-May,14-Jun,141,165,26,NA,1,1,0,1,18,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,17-Jun,168,21-May,14-Jun,141,165,27,NA,1,1,0,1,19,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-2,L1,495,2017,LeDuck,USVI,18-Jun,168,21-May,14-Jun,141,165,28,NA,1,1,0,1,19,cov,litter,bare,periph,0.5,15.24,30.48,30.48,0.5,0.5,1,1
L1-3,L1,495,2017,LeDuck,USVI,30-May,150,21-May,14-Jun,141,165,9,1,NA,1,0,1,1,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,31-May,151,21-May,14-Jun,141,165,10,1,NA,1,0,1,2,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,1-Jun,152,21-May,14-Jun,141,165,11,1,NA,1,0,1,3,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,2-Jun,153,21-May,14-Jun,141,165,12,1,NA,1,0,1,4,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,3-Jun,154,21-May,14-Jun,141,165,13,1,NA,1,0,1,5,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,4-Jun,155,21-May,14-Jun,141,165,14,1,NA,1,0,1,6,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,5-Jun,156,21-May,14-Jun,141,165,15,1,NA,1,0,1,7,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,6-Jun,157,21-May,14-Jun,141,165,16,1,NA,1,0,1,8,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,7-Jun,158,21-May,14-Jun,141,165,17,1,NA,1,0,1,9,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,8-Jun,159,21-May,14-Jun,141,165,18,1,NA,1,0,1,10,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,9-Jun,160,21-May,14-Jun,141,165,19,1,NA,1,0,1,11,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,10-Jun,161,21-May,14-Jun,141,165,20,1,NA,1,0,1,12,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,11-Jun,162,21-May,14-Jun,141,165,21,1,NA,1,0,1,13,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,12-Jun,163,21-May,14-Jun,141,165,22,1,NA,1,0,1,14,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,13-Jun,164,21-May,14-Jun,141,165,23,1,NA,1,0,1,15,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,14-Jun,165,21-May,14-Jun,141,165,24,1,1,1,0,1,16,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,15-Jun,166,21-May,14-Jun,141,165,25,NA,1,1,0,1,17,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,16-Jun,167,21-May,14-Jun,141,165,26,NA,1,1,0,1,18,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,17-Jun,168,21-May,14-Jun,141,165,27,NA,1,1,0,1,19,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-3,L1,495,2017,LeDuck,USVI,18-Jun,169,21-May,14-Jun,141,165,28,NA,1,1,0,1,20,cov,rock,none,periph,0.75,60.96,7.62,60.96,0.5,0.25,1,1
L1-4,L1,495,2017,LeDuck,USVI,30-May,150,17-May,10-Jun,137,161,13,1,NA,1,0,1,1,cov,litter,rock,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-4,L1,495,2017,LeDuck,USVI,31-May,151,17-May,10-Jun,137,161,14,1,NA,1,0,1,2,cov,litter,rock,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-4,L1,495,2017,LeDuck,USVI,1-Jun,152,17-May,10-Jun,137,161,15,1,NA,1,0,1,3,cov,litter,rock,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-4,L1,495,2017,LeDuck,USVI,2-Jun,153,17-May,10-Jun,137,161,16,1,NA,1,0,1,4,cov,litter,rock,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-4,L1,495,2017,LeDuck,USVI,3-Jun,154,17-May,10-Jun,137,161,17,1,NA,1,0,1,5,cov,litter,rock,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-4,L1,495,2017,LeDuck,USVI,4-Jun,155,17-May,10-Jun,137,161,18,1,NA,1,0,1,6,cov,litter,rock,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-4,L1,495,2017,LeDuck,USVI,5-Jun,156,17-May,10-Jun,137,161,19,1,NA,1,0,1,7,cov,litter,rock,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-4,L1,495,2017,LeDuck,USVI,6-Jun,157,17-May,10-Jun,137,161,20,1,NA,1,0,1,8,cov,litter,rock,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-4,L1,495,2017,LeDuck,USVI,7-Jun,158,17-May,10-Jun,137,161,21,1,NA,1,0,1,9,cov,litter,rock,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-4,L1,495,2017,LeDuck,USVI,8-Jun,159,17-May,10-Jun,137,161,22,1,NA,1,0,1,10,cov,litter,rock,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-4,L1,495,2017,LeDuck,USVI,9-Jun,160,17-May,10-Jun,137,161,23,1,NA,1,0,1,11,cov,litter,rock,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-4,L1,495,2017,LeDuck,USVI,10-Jun,161,17-May,10-Jun,137,161,24,1,1,1,0,1,12,cov,litter,rock,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-4,L1,495,2017,LeDuck,USVI,11-Jun,162,17-May,10-Jun,137,161,25,NA,1,1,0,1,13,cov,litter,rock,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-4,L1,495,2017,LeDuck,USVI,12-Jun,163,17-May,10-Jun,137,161,26,NA,1,1,0,1,14,cov,litter,rock,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-4,L1,495,2017,LeDuck,USVI,13-Jun,164,17-May,10-Jun,137,161,27,NA,1,1,0,1,15,cov,litter,rock,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-4,L1,495,2017,LeDuck,USVI,14-Jun,164,17-May,10-Jun,137,161,28,NA,1,1,0,1,15,cov,litter,rock,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,30-May,150,21-May,14-Jun,141,165,9,1,NA,1,0,1,1,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,31-May,151,21-May,14-Jun,141,165,10,1,NA,1,0,1,2,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,1-Jun,152,21-May,14-Jun,141,165,11,1,NA,1,0,1,3,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,2-Jun,153,21-May,14-Jun,141,165,12,1,NA,1,0,1,4,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,3-Jun,154,21-May,14-Jun,141,165,13,1,NA,1,0,1,5,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,4-Jun,155,21-May,14-Jun,141,165,14,1,NA,1,0,1,6,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,5-Jun,156,21-May,14-Jun,141,165,15,1,NA,1,0,1,7,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,6-Jun,157,21-May,14-Jun,141,165,16,1,NA,1,0,1,8,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,7-Jun,158,21-May,14-Jun,141,165,17,1,NA,1,0,1,9,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,8-Jun,159,21-May,14-Jun,141,165,18,1,NA,1,0,1,10,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,9-Jun,160,21-May,14-Jun,141,165,19,1,NA,1,0,1,11,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,10-Jun,161,21-May,14-Jun,141,165,20,1,NA,1,0,1,12,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,11-Jun,162,21-May,14-Jun,141,165,21,1,NA,1,0,1,13,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,12-Jun,163,21-May,14-Jun,141,165,22,1,NA,1,0,1,14,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,13-Jun,164,21-May,14-Jun,141,165,23,1,NA,1,0,1,15,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,14-Jun,165,21-May,14-Jun,141,165,24,1,1,1,0,1,16,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,15-Jun,166,21-May,14-Jun,141,165,25,NA,1,1,0,1,17,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,16-Jun,167,21-May,14-Jun,141,165,26,NA,1,1,0,1,18,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,17-Jun,167,21-May,14-Jun,141,165,27,NA,1,1,0,1,19,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-5,L1,495,2017,LeDuck,USVI,18-Jun,167,21-May,14-Jun,141,165,28,NA,1,1,0,1,19,cov,litter,grass,center,0.5,60.96,15.24,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,30-May,150,21-May,14-Jun,141,165,9,1,NA,1,0,1,1,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,31-May,151,21-May,14-Jun,141,165,10,1,NA,1,0,1,2,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,1-Jun,152,21-May,14-Jun,141,165,11,1,NA,1,0,1,3,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,2-Jun,153,21-May,14-Jun,141,165,12,1,NA,1,0,1,4,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,3-Jun,154,21-May,14-Jun,141,165,13,1,NA,1,0,1,5,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,4-Jun,155,21-May,14-Jun,141,165,14,1,NA,1,0,1,6,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,5-Jun,156,21-May,14-Jun,141,165,15,1,NA,1,0,1,7,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,6-Jun,157,21-May,14-Jun,141,165,16,1,NA,1,0,1,8,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,7-Jun,158,21-May,14-Jun,141,165,17,1,NA,1,0,1,9,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,8-Jun,159,21-May,14-Jun,141,165,18,1,NA,1,0,1,10,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,9-Jun,160,21-May,14-Jun,141,165,19,1,NA,1,0,1,11,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,10-Jun,161,21-May,14-Jun,141,165,20,1,NA,1,0,1,12,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,11-Jun,162,21-May,14-Jun,141,165,21,1,NA,1,0,1,13,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,12-Jun,163,21-May,14-Jun,141,165,22,1,NA,1,0,1,14,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,13-Jun,164,21-May,14-Jun,141,165,23,1,NA,1,0,1,15,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,14-Jun,165,21-May,14-Jun,141,165,24,1,1,1,0,1,16,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,15-Jun,166,21-May,14-Jun,141,165,25,NA,1,1,0,1,17,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,16-Jun,167,21-May,14-Jun,141,165,26,NA,1,1,0,1,18,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,17-Jun,168,21-May,14-Jun,141,165,27,NA,1,1,0,1,19,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L1-6,L1,495,2017,LeDuck,USVI,18-Jun,168,21-May,14-Jun,141,165,28,NA,1,1,0,1,19,cov,litter,vine,center,0.25,60.96,7.62,60.96,0.5,0.25,1,1
L5-1,L5,495,2017,LeDuck,USVI,30-May,150,9-May,2-Jun,129,153,21,1,NA,1,0,1,1,cov,veg,grass,center,0.25,7.62,30.48,30.48,0.5,0.5,1,1
L5-1,L5,495,2017,LeDuck,USVI,31-May,151,9-May,2-Jun,129,153,22,1,NA,1,0,1,2,cov,veg,grass,center,0.25,7.62,30.48,30.48,0.5,0.5,1,1
L5-1,L5,495,2017,LeDuck,USVI,1-Jun,152,9-May,2-Jun,129,153,23,1,NA,1,0,1,3,cov,veg,grass,center,0.25,7.62,30.48,30.48,0.5,0.5,1,1
L5-1,L5,495,2017,LeDuck,USVI,2-Jun,153,9-May,2-Jun,129,153,24,1,0,0,1,1,4,cov,veg,grass,center,0.25,7.62,30.48,30.48,0.5,0.5,1,1
L5-2,L5,495,2017,LeDuck,USVI,30-May,150,9-May,2-Jun,129,153,21,1,NA,1,0,1,1,cov,veg,grass,center,0.25,7.62,30.48,30.48,0.5,0.5,1,1
L5-2,L5,495,2017,LeDuck,USVI,31-May,151,9-May,2-Jun,129,153,22,1,NA,1,0,1,2,cov,veg,grass,center,0.25,7.62,30.48,30.48,0.5,0.5,1,1
L5-2,L5,495,2017,LeDuck,USVI,1-Jun,152,9-May,2-Jun,129,153,23,1,NA,1,0,1,3,cov,veg,grass,center,0.25,7.62,30.48,30.48,0.5,0.5,1,1
L5-2,L5,495,2017,LeDuck,USVI,2-Jun,153,9-May,2-Jun,129,153,24,1,1,1,0,1,4,cov,veg,grass,center,0.25,7.62,30.48,30.48,0.5,0.5,1,1
L5-2,L5,495,2017,LeDuck,USVI,3-Jun,154,9-May,2-Jun,129,153,25,NA,1,1,0,1,5,cov,veg,grass,center,0.25,7.62,30.48,30.48,0.5,0.5,1,1
L5-2,L5,495,2017,LeDuck,USVI,4-Jun,155,9-May,2-Jun,129,153,26,NA,1,1,0,1,6,cov,veg,grass,center,0.25,7.62,30.48,30.48,0.5,0.5,1,1
L5-2,L5,495,2017,LeDuck,USVI,4-Jun,155,9-May,2-Jun,129,153,26,NA,1,1,0,1,7,cov,veg,grass,center,0.25,7.62,30.48,30.48,0.5,0.5,1,1
L5-2,L5,495,2017,LeDuck,USVI,5-Jun,156,9-May,2-Jun,129,153,27,NA,0,0,1,1,8,cov,veg,grass,center,0.25,7.62,30.48,30.48,0.5,0.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,21-May,141,19-May,12-Jun,139,163,2,1,NA,1,0,1,1,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,22-May,142,19-May,12-Jun,139,163,3,1,NA,1,0,1,2,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,23-May,143,19-May,12-Jun,139,163,4,1,NA,1,0,1,3,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,24-May,144,19-May,12-Jun,139,163,5,1,NA,1,0,1,4,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,25-May,145,19-May,12-Jun,139,163,6,1,NA,1,0,1,5,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,26-May,146,19-May,12-Jun,139,163,7,1,NA,1,0,1,6,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,27-May,147,19-May,12-Jun,139,163,8,1,NA,1,0,1,7,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,28-May,148,19-May,12-Jun,139,163,9,1,NA,1,0,1,8,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,29-May,149,19-May,12-Jun,139,163,10,1,NA,1,0,1,9,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,30-May,150,19-May,12-Jun,139,163,11,1,NA,1,0,1,10,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,31-May,151,19-May,12-Jun,139,163,12,1,NA,1,0,1,11,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,1-Jun,152,19-May,12-Jun,139,163,13,1,NA,1,0,1,12,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,2-Jun,153,19-May,12-Jun,139,163,14,1,NA,1,0,1,13,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,3-Jun,154,19-May,12-Jun,139,163,15,1,NA,1,0,1,14,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,4-Jun,155,19-May,12-Jun,139,163,16,1,NA,1,0,1,15,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,5-Jun,156,19-May,12-Jun,139,163,17,1,NA,1,0,1,16,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,6-Jun,157,19-May,12-Jun,139,163,18,1,NA,1,0,1,17,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,7-Jun,158,19-May,12-Jun,139,163,19,1,NA,1,0,1,18,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,8-Jun,159,19-May,12-Jun,139,163,20,1,NA,1,0,1,19,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,9-Jun,160,19-May,12-Jun,139,163,21,1,NA,1,0,1,20,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1,L6,296,2018,LeDuck,USVI,10-Jun,161,19-May,12-Jun,139,163,22,0,NA,0,1,1,21,cov,veg,vine,center,1,10.16,0,10.16,0.67,1.5,1,1
L6-1-17,L6,495,2017,LeDuck,USVI,30-May,150,12-May,5-Jun,132,156,18,1,NA,1,0,1,1,cov,veg,grass,center,0.75,60.96,0,60.96,0.33,1,1,1
L6-1-17,L6,495,2017,LeDuck,USVI,31-May,151,12-May,5-Jun,132,156,19,1,NA,1,0,1,2,cov,veg,grass,center,0.75,60.96,0,60.96,0.33,1,1,1
L6-1-17,L6,495,2017,LeDuck,USVI,1-Jun,152,12-May,5-Jun,132,156,20,1,NA,1,0,1,3,cov,veg,grass,center,0.75,60.96,0,60.96,0.33,1,1,1
L6-1-17,L6,495,2017,LeDuck,USVI,2-Jun,153,12-May,5-Jun,132,156,21,1,NA,1,0,1,4,cov,veg,grass,center,0.75,60.96,0,60.96,0.33,1,1,1
L6-1-17,L6,495,2017,LeDuck,USVI,3-Jun,154,12-May,5-Jun,132,156,22,1,NA,1,0,1,5,cov,veg,grass,center,0.75,60.96,0,60.96,0.33,1,1,1
